t,SP,CV,P1,CVG1,G1,F1,CVG2,G2,dP2,F2,CVG12,G12,L11,L12,L21,L22,L31,L32,F3
1434,0.2,43.4222435637233,201.336324546022,43.4222435637233,42.8768090689772,12.9104916360345,0,0.030387093598847,200.16736346695,0.0511607508094545,1,1,0.247413057728503,0.246072764568392,0.223078875590691,0.22291472630228,0.201283215284788,0.201549101634773,19.0356407047421
1435,0.2,45.0692415676524,199.498318484953,45.0692415676524,45.0526306191899,13.4705768933051,0,-0.0822376948852431,197.839557894153,-0.172885937728632,1,1,0.241440588896028,0.246713225773516,0.223521152072374,0.223260616003962,0.199637865715724,0.200354547253924,18.9668004042897
1436,0.2,49.91430465346,195.938830795626,49.91430465346,49.3611358450293,13.9525971460397,0,-0.208519894055638,194.64623781269,-0.215858735936278,1,1,0.245270854776546,0.245636300292041,0.22248256783106,0.222595949711752,0.20072096826918,0.199558874592841,19.0951954651078
1437,0.2,48.2927394577266,191.976153044343,48.2927394577266,48.5666966654665,14.5272727393116,0,-0.243133978244736,190.957885332241,0.125660005388439,1,1,0.247828711683553,0.247458839170384,0.223243181444295,0.222938575224799,0.202629229228261,0.200871478120165,19.0875819024356
1438,0.2,38.590226234789,196.263911210516,38.590226234789,39.5885210763142,13.7465091137706,0,-0.127213340646257,195.001506823317,-0.131869845869628,1,1,0.247681354792613,0.245987713374554,0.223607395398886,0.22331653496547,0.201558241756142,0.200524127401827,19.3038996990816
1439,0.2,36.4626626286296,204.363404550565,36.4626626286296,36.3600037218064,12.455539174013,0,0.41486074243595,203.416320097988,-0.00699068739300577,1,1,0.248530383907914,0.247254063760352,0.223610961504022,0.222987580171278,0.201350996462682,0.200161430659156,19.0763713528132
1440,0.2,38.1961815529638,206.07246662485,38.1961815529638,38.0523717958648,12.1138289107816,0,-0.159274426332772,205.293125309104,-0.115804638227514,1,1,0.248835994219938,0.246054567791723,0.222843324468284,0.222493577856584,0.19952867413735,0.200117518302927,19.0996078735505
1441,0.2,45.3721032991393,202.35494756524,45.3721032991393,44.6620945976783,12.8671522514382,0,0.126723573504807,201.88295434651,0.0883148340151849,1,1,0.247834302827661,0.245560837824879,0.222617465957332,0.222577391405311,0.198774101712291,0.200080191640251,19.0697718144926
1442,0.2,51.8795316968933,194.831144265967,51.8795316968933,51.4067894385009,14.0802325191536,0,0.0561314758269322,194.046721323297,-0.198247739376828,1,1,0.245035142920357,0.246083831420275,0.22213090387991,0.222117813557741,0.199029536584568,0.200231612532922,19.238315867866
1443,0.2,52.6477874939743,187.809251105825,52.6477874939743,52.6843960203597,15.0822070398427,0,0.0473872851562029,187.547243476736,-0.112671120192708,1,1,0.248192199970169,0.248076380887673,0.222720469372718,0.221981571759646,0.19910965962425,0.199486455493397,18.9522307147899
1444,0.2,50.7780554950786,187.773701643445,50.7780554950786,51.0863967300988,15.1922182890196,0,0.103940895496499,186.554530301005,0.333923422717956,1,1,0.248355367342607,0.247957582850481,0.223029473846293,0.222490749602311,0.200859986902916,0.198921677008712,19.0115764734107
1445,0.2,43.0390760085717,192.280473103553,43.0390760085717,43.8142409024375,14.4215614795311,0,0.294685363210872,191.549739785393,0.223298692598571,1,1,0.250704719162685,0.24987876727602,0.222949274125535,0.222582370794667,0.200687571833794,0.199163506959314,19.1263685772288
1446,0.2,38.8005409327753,200.002957849427,38.8005409327753,39.1672113611273,13.2891329690383,0,0.102906575982795,199.147639501168,0.182555333054615,1,1,0.250008263612287,0.249911689429006,0.223533557270446,0.223640329391054,0.200383965711861,0.199285352041026,19.2412010554303
1447,0.2,39.2482991761597,203.855838846979,39.2482991761597,39.1079033803581,12.7010392330571,0,0.0334766923423485,202.542964669944,0.18802153855989,1,1,0.249667108851393,0.24938999798848,0.222755609847979,0.22287615774726,0.200213721794153,0.199820370956821,18.7069670473758
1448,0.2,40.9694865086722,203.564674361791,40.9694865086722,40.7703225150223,12.5457947825717,0,0.149056306291313,202.678036778946,0.0760019190222576,1,1,0.248318883831724,0.248332880427622,0.222931160895156,0.223132470353133,0.200048146566292,0.198974613894393,18.9338019486248
1449,0.2,42.6299339167882,202.458731018346,42.6299339167882,42.4952293419508,12.945737809699,0,0.0789521740852545,201.456859871711,-0.173434576861348,1,1,0.247361125609794,0.248379532256592,0.22348840587561,0.223147470201514,0.198253700034073,0.199203468394413,19.1746636598554
1450,0.2,49.5069992065104,197.677877270389,49.5069992065104,48.8137031442732,13.542663952974,0,0.116413610069596,197.250988969918,-0.00988050224349982,1,1,0.247716727569587,0.247898867413236,0.223599980185163,0.223074995996786,0.201510818171083,0.198136681181073,18.9729220985669
1451,0.2,42.3420418926411,195.55980291096,42.3420418926411,43.2491676036147,14.0367391041162,0,0.0319563500607618,194.739070020981,0.0478435325794923,1,1,0.247289491575578,0.248655371229128,0.223765662178783,0.222975023106076,0.200164579057695,0.200632563019147,18.9263204079563
1452,0.2,40.3966766990282,200.903825124269,40.3966766990282,40.2610774277023,13.2441339682467,0,0.0859813608417974,199.850140679022,0.0756276954256853,1,1,0.246938557062532,0.247911660091294,0.223452581927814,0.22249219170424,0.197192022845332,0.19977531307132,19.0489390555123
1453,0.2,51.8222285879216,197.010109421286,51.8222285879216,50.7314505681965,13.6636707974278,0,0.0955094722198181,196.375059593905,-0.149539655947845,1,1,0.247081894984802,0.248581223536212,0.222722120741485,0.223789993325363,0.199039530598507,0.20129284894202,19.0234689461951
1454,0.2,52.2978067805696,187.980766786824,52.2978067805696,52.7065987441935,15.0865897658053,0,-0.092385507806252,187.998543009109,-0.101163067231432,1,1,0.251287788408997,0.24817288665541,0.22319878986015,0.222878799525341,0.199252572770808,0.1999923433561,18.8830375140466
1455,0.2,48.3022719772992,189.382574736181,48.3022719772992,48.6145659006284,14.8376471567098,0,0.0801311596000224,188.13554828167,-0.05342581222586,1,1,0.248747337281067,0.25001992147987,0.223554284182893,0.223248348365134,0.199428927229618,0.199689812448378,19.1259561964823
1456,0.2,45.5814172456249,192.948522189765,45.5814172456249,46.02156988496,14.2652551648321,0,-0.133006658857932,191.886475555779,-0.332999138694533,1,1,0.251610349650977,0.252062016693269,0.223601042895064,0.224088803070012,0.196859480607544,0.199737539112901,19.0115105161345
1457,0.2,53.1646509801357,192.170573739035,53.1646509801357,52.0942873839611,14.4320937213499,0,-0.0265293554337641,191.201681125513,-0.115600325438458,1,1,0.250270684526929,0.250543726572625,0.223976146938002,0.224390592278381,0.198709544323455,0.200121843123301,18.8808999201373
1458,0.2,51.9509687927305,186.742754010207,51.9509687927305,52.4124752291723,15.32758383608,0,-0.138253971721968,185.490058419679,-0.136630955024187,1,1,0.251441450118438,0.250027260642368,0.223841215294903,0.224232963348065,0.199517788248646,0.197938565046104,19.1132475642187
1459,0.2,45.8483509715468,189.970606659953,45.8483509715468,46.2450272977932,14.9691778203361,0,-0.0584478909692841,189.406323520459,0.114822928783021,1,1,0.254747546045866,0.253083839568891,0.224743603314485,0.224772235903994,0.197983671197152,0.200546261379229,19.0026152721158
1460,0.2,48.1299242022031,194.208387797362,48.1299242022031,47.7862909206015,14.1172282096667,0,-0.376753750397457,192.841842002603,-0.013741118953011,1,1,0.253467570875553,0.252736422608779,0.225326053335281,0.224467564785563,0.199939211591423,0.200666310338802,19.0707308304088
1461,0.2,44.364656770004,194.231230627139,44.364656770004,44.877208588134,14.172796488288,0,0.0173545861491421,193.637973564118,0.233797927665161,1,1,0.253131941414746,0.252739214198961,0.22523689956232,0.225029600248326,0.200346272445019,0.201387595571182,18.9237250619357
1462,0.2,39.7744715201548,199.678966603029,39.7744715201548,40.0469300946829,13.2817997048645,0,-0.227851258976996,198.312564759652,0.0518075524024472,1,1,0.250747113273047,0.252485498804306,0.226163283580238,0.225763099993757,0.201335481016217,0.20101112925556,19.1775386867686
1463,0.2,35.4119669145362,204.215611493413,35.4119669145362,35.6401655048139,12.3372046557568,0,0.236457539116912,203.579162345866,-0.0887006087780752,1,1,0.252065742787143,0.251291325957273,0.225267702294201,0.225791247501094,0.20307307270508,0.20129290264344,19.0070166390108
1464,0.2,28.3854884868802,210.672054574191,28.3854884868802,29.0228086252785,11.5556291132438,0,0.251362508272496,209.196747988531,0.197175095732002,1,1,0.248288690658125,0.249178696767842,0.225617691764327,0.225410488499468,0.200462929114046,0.201014309735551,19.0458545393036
1465,0.2,34.8262962878273,212.87254302736,34.8262962878273,33.9344819639342,10.8584357375323,0,0.262562069907608,211.828046846947,-0.243188740465394,1,1,0.247100684422978,0.24842126245394,0.224923306977406,0.224722063549788,0.202317526253369,0.201345741484234,19.2274546242006
1466,0.2,35.2985415087123,210.173425265646,35.2985415087123,35.5513424936308,11.6064168204033,0,-0.112408223479369,209.012759138912,-0.111330769755343,1,1,0.247071635714552,0.246351396634821,0.224789827475961,0.224641338495404,0.199828590469529,0.20167661724648,19.0383993427724
1467,0.2,42.4067492678041,207.287160516371,42.4067492678041,41.4307717461726,11.9506817481819,0,0.0837908215659135,206.404071386585,0.155162676585564,1,1,0.248498993058507,0.247454828089437,0.224674265183971,0.22429781870567,0.200290189610407,0.200455342427787,18.9581161089406
1468,0.2,46.2233691558656,200.393405106136,46.2233691558656,46.0948271027836,13.3052268647459,0,0.342470490402314,199.865514655712,-0.000287319199809692,1,1,0.24429273611058,0.245374044360898,0.223449332739228,0.223787652381122,0.199334747564462,0.200338213747186,19.0316770593555
1469,0.2,49.4681804229239,195.57789267019,49.4681804229239,49.0831427784008,13.9315791391564,0,-0.121846956098503,194.35614789115,-0.0630908192745141,1,1,0.247377417920092,0.246731485738453,0.223320384472408,0.223480851227324,0.199227974115761,0.198833423283964,19.0775468298649
1470,0.2,50.9828490520599,191.170320410999,50.9828490520599,50.8323989921376,14.4677565718453,0,-0.129632748500477,189.89983672552,-0.0689486571923899,1,1,0.247964349567748,0.248573154991614,0.22326606765704,0.222889545482083,0.202187521831474,0.200608714426298,18.9976345584267
1471,0.2,40.4321321491724,193.469718681861,40.4321321491724,41.7328426675378,14.0833597055302,0,-0.0447932171993958,193.635325966969,0.168350620089281,1,1,0.248519817335841,0.247223271615131,0.223262221807691,0.223142035151616,0.200523074520473,0.19945026360963,19.2267991401167
1472,0.2,38.8508726120126,202.085773862186,38.8508726120126,38.7162205844008,12.8911444408279,0,-0.205291755936961,201.092954090895,0.0368449933799368,1,1,0.248942859381832,0.247207799281189,0.223170093114282,0.224158317321342,0.202568969546953,0.199242227565055,19.1755102373309
1473,0.2,33.9739006752974,205.684316283491,33.9739006752974,34.7146464582644,12.2634899947238,0,-0.0328018553938804,205.110138241379,0.172623491698398,1,1,0.250785425932092,0.247791669207044,0.223491384887721,0.223926179693089,0.200075713696734,0.200545531803717,19.2865350856119
1474,0.2,39.1805408124066,208.390534516052,39.1805408124066,38.4907843079916,11.9674387091758,0,0.14757413627483,207.126114600628,0.0465486321972301,1,1,0.247536892692084,0.247705395679911,0.222950981812695,0.223374760413574,0.200027756950303,0.200001091878382,19.0104989946721
1475,0.2,44.5319396639583,202.795306408599,44.5319396639583,44.1784001644135,12.6809139124255,0,-0.00582285186830091,202.216511963766,0.0432906893252095,1,1,0.24718552076677,0.246778731128131,0.22253906084983,0.222620076582463,0.200267151388034,0.19928769026934,19.2010322991976
1476,0.2,45.1804825619016,199.018345935905,45.1804825619016,45.1087475734373,13.5635539672311,0,-0.0761343033925547,197.831342829137,0.0900857406770528,1,1,0.246766726399027,0.24563561786003,0.222425070795589,0.222913684880454,0.200475575703549,0.200185714367097,18.7717423595856
1477,0.2,43.7926024577791,198.477791137204,43.7926024577791,43.8599684360259,13.442382425122,0,-0.200687176284176,196.925922109537,0.176395247593582,1,1,0.244992793298111,0.247015022953566,0.222718399387598,0.222825707438951,0.201046733559922,0.200014675646623,19.0596944859256
1478,0.2,40.7885315998864,200.101041740378,40.7885315998864,40.991359904819,13.1537626971855,0,0.152536412073013,198.965760247098,0.0208405665636194,1,1,0.244324902826407,0.247054509481154,0.222478948529301,0.222950840933835,0.200455748903008,0.200497836310643,18.7272301099988
1479,0.2,41.1070777783444,202.256019320527,41.1070777783444,40.9341888602136,12.8421983609117,0,0.162053619813545,201.309536794333,0.0947880899281877,1,1,0.247671580475578,0.246663905362906,0.222460139495775,0.222916350321486,0.201332664094565,0.197172929486695,19.0516185818355
1480,0.2,39.0468090682516,202.800504053624,39.0468090682516,39.5077102187673,12.770215128908,0,-0.0738626902508866,202.508415388403,0.0530737114338035,1,1,0.247234517985223,0.24428742072149,0.222362665555416,0.22249973735287,0.199682499697816,0.200161771300283,19.053713156473
1481,0.2,43.0703624295159,202.667172339451,43.0703624295159,42.4609823750901,12.9492152193913,0,0.116893710566362,201.706124251542,-0.113096577469506,1,1,0.247406178944908,0.24579169994011,0.222009997335376,0.222553751145786,0.198426141823475,0.198186442071529,19.1893011546797
1482,0.2,50.5172632216525,197.102287718376,50.5172632216525,49.7922792275309,13.7538753335497,0,-0.0285676530659427,196.51653817836,-0.010977923777359,1,1,0.243695542198508,0.245610818773601,0.221506277091995,0.22207068722749,0.200636790641781,0.199346744374591,18.9709809991531
1483,0.2,46.0475373256467,193.074814717473,46.0475373256467,46.7115457692717,14.4374008853361,0,-0.138411886807337,192.035826857784,-0.279901407221864,1,1,0.250708448781456,0.245872025952185,0.221751386719848,0.222063645907882,0.199257804510323,0.198921722380284,19.0212180168055
1484,0.2,45.7827262432353,195.404791485928,45.7827262432353,45.5119551929497,13.9678534020825,0,-0.0686270270960944,194.999176988226,-0.00848766203469721,1,1,0.245119932502633,0.247365539670967,0.222513830545516,0.221613330991982,0.199259706024714,0.198313783527451,18.7021500463957
1485,0.2,47.0150384305899,195.195341918192,47.0150384305899,46.9752278464185,14.1188516263325,0,0.0861937896809288,194.252421982265,0.0692173088885345,1,1,0.248584483685456,0.248729263802839,0.222611168962181,0.222632830221164,0.200174532518888,0.199077386559497,18.8707656972007
1486,0.2,43.9134153110869,196.160180282241,43.9134153110869,44.2283927007405,13.9984657775195,0,0.213617960140396,194.833838378469,-0.165935063011601,1,1,0.249131491274737,0.248707962783496,0.222589171483943,0.222255377835873,0.199223623586122,0.199100155727808,19.0189690495027
1487,0.2,44.8370557754378,198.455653423265,44.8370557754378,44.4854866854859,13.640078825266,0,0.110323226893898,196.822293479495,0.111070323882885,1,1,0.245988222625451,0.248125951083825,0.22313894706969,0.222691364607582,0.196696317107109,0.198566721562952,19.1171679070972
1488,0.2,54.7931440606191,191.991399409264,54.7931440606191,53.8630204076773,14.4647269256215,0,0.0768931519761232,192.345840716001,-0.0381565255807448,1,1,0.249636290525364,0.249297633341228,0.222543686991075,0.22329591803848,0.200098531030925,0.199552038441142,18.8123102118399
1489,0.2,48.6757201606514,187.062701088641,48.6757201606514,49.8212140225391,15.3109983850198,0,-0.000250326845299744,186.686779307775,-0.0210565875405176,1,1,0.250477648106487,0.250717936262537,0.222903212129362,0.223128832217913,0.194713842573784,0.198840546364789,18.9462255080662
1490,0.2,59.9810773239142,185.539914003586,59.9810773239142,58.4360501065019,15.4052438031968,0,0.27956140363742,185.146876791719,0.120731738303833,1,1,0.249505888333424,0.250346056218907,0.224256268498353,0.223826199206406,0.198854233321847,0.19801000424602,19.2267970584555
1491,0.2,55.0169777782238,177.446668360263,55.0169777782238,56.1882479208562,16.8502847654569,0,-0.151205677341438,176.273186570796,-0.0471736052233407,1,1,0.252921289578362,0.253380641684276,0.22403912890107,0.224224500183841,0.198313295141754,0.199004469403463,18.7232976867008
1492,0.2,49.066583294082,185.522366272498,49.066583294082,49.3501063148217,15.6523731163566,0,0.27520522777551,183.808012356112,-0.0791809432177316,1,1,0.252085974822622,0.253652562551229,0.224348602698941,0.224368946282926,0.200005818951337,0.199954173294292,19.1529003482688
1493,0.2,41.9649282351997,193.172178597812,41.9649282351997,42.6355415459193,14.3780335452833,0,0.0464180853612246,192.35784117276,0.321055011237665,1,1,0.254933001896049,0.254142332808668,0.224487205685068,0.224564553820992,0.20034834861923,0.200184060197602,18.9727537219602
1494,0.2,37.3524935822785,200.840129074237,37.3524935822785,37.593876780688,13.2472995411592,0,-0.0685006076936045,200.662766091216,-0.00115856533926324,1,1,0.25469438390321,0.254900304383584,0.225942440619368,0.225690400016982,0.201318577785568,0.200665490829109,18.9981687048147
1495,0.2,33.6509862441732,206.717845523054,33.6509862441732,33.9220007005891,12.1586955157292,0,-0.221533700960453,205.554308910627,0.0739786564406726,1,1,0.254613094816749,0.253081479833813,0.225932113978157,0.225635095244914,0.200017294716401,0.20031979046727,19.2379262256556
1496,0.2,37.4824704969405,209.015858791765,37.4824704969405,37.0331009332548,11.8234526618796,0,0.0874993090921503,207.936858330088,-0.0443816685490331,1,1,0.250793683612223,0.249103590471512,0.225467069936384,0.225808190954007,0.202011079143456,0.200241423287367,18.8937202074139
1497,0.2,34.9685409772472,207.965155457655,34.9685409772472,35.3323699173387,12.0097856816049,0,-0.0825910799944207,206.884392231499,0.159253021524854,1,1,0.253037734863288,0.249680368670507,0.22514069938669,0.225988634997385,0.203062190370633,0.200458866043445,18.8131419430599
1498,0.2,29.391388346544,211.09623569715,29.391388346544,29.8039626350281,11.0958581404845,0,-0.131156182747356,209.800264126865,-0.0307207736492979,1,1,0.244358559413808,0.248703117188997,0.224974818120467,0.224565625830629,0.20115092991088,0.200495724763291,18.7215169979254
1499,0.2,34.4098490859046,212.74618520705,34.4098490859046,33.7040884386641,11.0116697328274,0,0.188706347356877,211.760393674561,0.259537121822385,1,1,0.248030253071209,0.245879797509457,0.224838647639421,0.22423991225564,0.200895291780992,0.20165345210875,19.0232384979016
1500,0.2,40.4358316174355,208.683821781438,40.4358316174355,40.1176574901339,11.8150493715696,0,-0.075829994949739,207.426185178337,0.154386446065758,1,1,0.240016080254813,0.245675229520867,0.22365514867682,0.224005710074751,0.201429090054645,0.200712767977135,19.110045878528
1501,0.2,41.0386082824847,204.406414387086,41.0386082824847,41.0375261923111,12.5432949990248,0,0.162681462985377,202.894159475339,0.104354845830633,1,1,0.245503455471409,0.245650494978971,0.223180924296732,0.223118977960134,0.200117229451039,0.202095187598862,19.1798635476679
1502,0.2,44.7456662908677,201.614486990075,44.7456662908677,44.4124664296074,13.0466342334105,0,-0.25548876755489,200.979485401872,0.0495210367487963,1,1,0.246535009586457,0.245493267485367,0.223317885614381,0.222460218564849,0.199499058024093,0.200359461359176,19.1115355712215
1503,0.2,49.0598867201654,196.608664888036,49.0598867201654,48.7520170528835,13.7521832926539,0,0.079468354916098,195.731066484816,0.102742936127046,1,1,0.248505186460432,0.246052441535992,0.222544849857157,0.222158363101174,0.19799977807603,0.199600831094671,18.8285582797442
1504,0.2,55.1714124553314,189.227840741293,55.1714124553314,54.6296554202514,14.9308460523403,0,-0.215323549370309,188.324514543775,0.288167035212224,1,1,0.24502604724685,0.245790672917195,0.222442169736894,0.222606516060958,0.200830403067292,0.199497604272838,19.0513954528269
1505,0.2,47.7114879738049,187.822414000707,47.7114879738049,48.6023209581235,15.2523219164913,0,-0.184703219458981,185.458529829346,0.102903595952585,1,1,0.247038342847591,0.247772955213565,0.222811575248302,0.222779417600475,0.200766630275989,0.200632964477351,19.0458100851691
1506,0.2,40.9766632679025,195.817852939339,40.9766632679025,41.4661398104216,13.8974679781762,0,0.152854872392158,194.315545648124,0.22058438110636,1,1,0.248508180332633,0.248549186476839,0.222741336715553,0.222694103557924,0.199279277746266,0.199130280062568,19.0798750959035
1507,0.2,43.9648808249159,199.80592767564,43.9648808249159,43.5202401093905,13.1998066162591,0,-0.159478460263228,198.694914442521,-0.0568023998125474,1,1,0.248228057007134,0.249815504946085,0.223120802236173,0.223638761923231,0.200005673573653,0.199803600578024,19.0245112041928
1508,0.2,44.4008892730205,197.739219536602,44.4008892730205,44.501832088259,13.509090856998,0,0.0328075146624629,197.556115218107,0.00502691339318063,1,1,0.246764979397859,0.248459300339278,0.223656389753993,0.223416185906262,0.201713471155516,0.19939237072877,19.0877119654143
1509,0.2,37.7386450263305,201.056108789252,37.7386450263305,38.4739258844689,13.1664494109625,0,-0.0087483276445452,199.927998568388,0.0957958923809973,1,1,0.248482255488368,0.247922124203169,0.222981149418409,0.223518430254418,0.198378117334843,0.197987912992962,19.0453696429288
1510,0.2,45.2318941331244,202.391328315024,45.2318941331244,44.0861891611278,12.7316067427196,0,0.122050709958982,201.518523339689,0.0799422820919407,1,1,0.246643487827918,0.248188170202247,0.223584193148524,0.223135917511468,0.200136601793365,0.198799278637743,18.9903464309622
1511,0.2,45.9074927777068,197.681445388925,45.9074927777068,46.2572551745524,13.751359962683,0,0.145202416610806,196.154438871893,0.391844448835189,1,1,0.246104961068626,0.247765137559946,0.223146862027774,0.223051900735771,0.200718064755158,0.199566396634782,19.1066768698961
1512,0.2,41.6515650321862,198.535026454705,41.6515650321862,41.951534911925,13.5091132844229,0,-0.0805396776437717,197.455265063408,0.312558416278613,1,1,0.246262419299285,0.248467737148423,0.223175512581902,0.223630891792293,0.201905861727274,0.199025372669634,18.9228590638823
1513,0.2,35.6102588438127,203.301194451279,35.6102588438127,36.3147389380562,12.7455343928838,0,-0.0678239272722456,202.034122683418,-0.12280594569485,1,1,0.248706790116378,0.248407256300666,0.223216252431829,0.223270594438074,0.199705740775265,0.199960175493232,19.1205941637924
1514,0.2,40.4615162867368,206.151809981802,40.4615162867368,39.794399474812,12.2808377760545,0,0.0470599139782689,205.2300733977,0.029348912410027,1,1,0.248120006049941,0.247511237727788,0.22270166120116,0.223097834108266,0.196101030916541,0.201761343759622,18.97640142007
1515,0.2,57.3867661457566,195.897436412713,57.3867661457566,55.7672946473131,13.9207875579195,0,0.139521287977792,195.467674339844,0.00971027832644998,1,1,0.244959963190212,0.247550933839902,0.223381318322248,0.223007652921049,0.198587092379539,0.199957870972549,19.1091662777172
1516,0.2,57.5231925149933,181.043694807965,57.5231925149933,57.923545614604,16.2459106518144,0,-0.0368310337754158,179.465532724958,-0.0592522890672906,1,1,0.248950234377979,0.248847905178874,0.22342425120149,0.222427889774342,0.20054661663179,0.199751229411621,19.1001765350084
1517,0.2,45.9528009134555,185.290839751241,45.9528009134555,47.0958029068655,15.5974190809208,0,-0.0505952856664891,184.078863607861,0.0250396421649497,1,1,0.249609833803014,0.249836911797917,0.223978606695099,0.223448728421574,0.201945566315182,0.199707606930001,18.8483144132518
1518,0.2,34.5699022876928,198.393860672163,34.5699022876928,35.4061308701892,13.3378760782459,0,-0.0596583691452724,197.246740385398,0.164041169174343,1,1,0.251119905607156,0.250420118386628,0.223988989736522,0.22391390155924,0.19996241503868,0.200481085482749,19.0169190352645
1519,0.2,37.0414269191669,206.550174225569,37.0414269191669,36.4686794954414,12.2669161787901,0,0.304872766829272,205.461137250181,0.0604184250469811,1,1,0.249997699458024,0.249860302474423,0.223812831723013,0.22429455187413,0.201312126037955,0.19802606178086,19.0839106714808
1520,0.2,36.932521391476,206.482777650129,36.932521391476,37.0972063331546,12.2003686599333,0,-0.141778790844758,206.01374457681,0.0535331171421035,1,1,0.248262794117115,0.248039186137508,0.223661019457506,0.22342445947504,0.199713996446311,0.199631264442451,18.9640362733668
1521,0.2,41.4955234505499,205.446653084072,41.4955234505499,40.9605618847299,12.3452369301913,0,-0.259295848837146,204.869490914354,-0.258716497505324,1,1,0.247602855938427,0.247047449846137,0.223747183631028,0.22391239369729,0.200474544610246,0.201198319966215,19.1069611183795
1522,0.2,42.7123071451952,202.003664685676,42.7123071451952,42.8328179544504,12.914544397574,0,-0.0192762810566472,201.485564735236,-0.101019961211711,1,1,0.247778227806894,0.247006247624431,0.223241624990498,0.223989319496229,0.199029671270237,0.200264871801906,19.0292906364207
1523,0.2,47.0741550816544,198.894259889938,47.0741550816544,46.4047709727332,13.3433063846435,0,-0.149607780694441,198.109571378492,-0.0085168861687051,1,1,0.246412633374046,0.24757556710774,0.223362141434354,0.223113791759352,0.199363208021328,0.200392894817796,18.9728797622613
1524,0.2,48.6985512990667,194.160520777384,48.6985512990667,48.581118557449,14.171013357608,0,-0.0471315723779972,193.156694234196,-0.185410920320493,1,1,0.248181806416093,0.248082334899945,0.222990288090008,0.223168215640536,0.204802055452467,0.200368060033441,19.1453534565087
1525,0.2,29.7601883141021,200.268472147998,29.7601883141021,31.7304954669741,13.1440301044761,0,-0.0041043461429171,199.249509246505,0.0156288528925304,1,1,0.247459800784415,0.249221112323856,0.222943044730279,0.222810341183391,0.197409152599054,0.200354265847374,18.9259184831271
1526,0.2,42.9210236355552,208.117131246147,42.9210236355552,40.6756641922572,11.9270814244427,0,-0.0779388979801918,206.991541237633,0.228608149039424,1,1,0.247600219262168,0.245684153691936,0.222629060903554,0.222461482236674,0.199010593350473,0.198626374270698,18.7678620763412
1527,0.2,51.3895673356528,196.626362626023,51.3895673356528,51.0499545406113,13.8464396187554,0,0.0913387619228798,195.536635597433,0.123688631488935,1,1,0.247690241650869,0.24834523723533,0.222835247357267,0.222659858536918,0.197707043678903,0.198825442913443,18.8455749371658
1528,0.2,55.5605984264345,188.157570575242,55.5605984264345,55.2585334070609,15.2639664720248,0,-0.331316871747866,187.669585549835,-0.164750977531235,1,1,0.248933017704526,0.247523885775491,0.222829786739163,0.222308990344721,0.198663485612488,0.199178507338271,18.7859892631202
1529,0.2,53.6357721046336,183.763299558192,53.6357721046336,54.0467248179121,15.7641241027583,0,0.0293869042150411,182.396722350439,0.00150970877913891,1,1,0.251500388885801,0.248577888018827,0.222086609705307,0.222562842750526,0.197373630466232,0.199799164219383,18.94973807753
1530,0.2,54.9371154302403,183.597099430956,54.9371154302403,54.8928109117876,15.84995422105,0,0.264171328799944,182.992739923533,0.2162070102134,1,1,0.251189901987078,0.252810887037043,0.223542537024493,0.223257087653227,0.198662117754513,0.199590650384539,18.9291547107991
1531,0.2,51.5036000195004,183.743760469155,51.5036000195004,52.0228979992331,15.7202285746611,0,0.186104927088915,182.343992989107,-0.00923246322621137,1,1,0.25432201055583,0.252760486429243,0.223589153100087,0.224204170751307,0.198581754561654,0.201692849206889,19.296392225964
1532,0.2,48.4328340015744,188.050069592128,48.4328340015744,48.7271129782024,14.9474451528202,0,-0.0909719291859257,187.376569058248,-0.0204113986063994,1,1,0.251106111029033,0.25233101850082,0.224920450325988,0.223924610289335,0.201103575120401,0.201424723896082,19.0949632251066
1533,0.2,38.9414770778054,195.888694272381,38.9414770778054,39.9301372085895,13.8716811809177,0,0.293719125598516,194.526114483992,0.188687951610332,1,1,0.253381022558437,0.25396471573954,0.225029536978659,0.224972085754134,0.200823922021511,0.201232203663067,19.0620638766128
1534,0.2,34.6995419880624,204.036593566686,34.6995419880624,34.8600054877824,12.4837389550488,0,0.0770575384059422,203.519856824641,0.0928669177171196,1,1,0.254263309316626,0.251462007678755,0.225391695189232,0.225433156340239,0.199814200163327,0.201068524500586,19.0391856755145
1535,0.2,38.740083894844,207.398705669032,38.740083894844,38.2371372411037,12.0470210467215,0,0.12341852655923,205.799041284003,-0.222374844632232,1,1,0.253931093306498,0.251653750508067,0.225596424973469,0.225764616673774,0.200929951616632,0.200374262747688,18.7114165733224
1536,0.2,38.7638793174657,205.421100101007,38.7638793174657,38.9571564667339,12.3695681935292,0,-0.205293704311482,204.856945946171,0.0558648152921208,1,1,0.250522242024078,0.249373216136945,0.225220706396513,0.225681918045808,0.200974963832383,0.19951722555897,18.9444583696932
1537,0.2,38.0970932757317,205.617034031994,38.0970932757317,38.0064942488027,12.0085148511257,0,-0.291666739036409,205.03367776962,0.224973802843249,1,1,0.250411631234979,0.248011533118837,0.224563781750477,0.224657651306025,0.201388947107555,0.201334551096527,18.9981205084596
1538,0.2,37.2491053561492,206.06355625447,37.2491053561492,37.3503218518607,12.2777556122579,0,-0.0590784571946651,205.094488305217,-0.0619981423050846,1,1,0.249388978551618,0.248727322890953,0.223863997315732,0.224656604856666,0.199164778473019,0.201970717127745,19.1058854158707
