t,SP,CV,P1,CVG1,G1,F1,CVG2,G2,dP2,F2,CVG12,G12,L11,L12,L21,L22,L31,L32,F3
49,0.2,0,253.106877642936,0,0.0221717234891039,0.00978729579384113,0,0.0824730447817748,252.595847486365,0.0714167854594358,1,1,0.0182021229033267,0.0155871228823828,0.0160993731539946,0.0157225393067921,0.0138540857658844,0.015810711172798,5.55534793183203
50,0.2,0,253.559014302986,0,-0.00342096507833937,0.0297505477924544,0,-0.108914805720046,252.246810794074,0.165194262897304,1,1,0.014793571169912,0.0165136023933154,0.0157392500618574,0.0155011945703001,0.0159368186449656,0.0155324350265701,5.5580645692587
51,0.2,40,228.230906098405,40,40.0512919719133,7.97837948855771,0,0.25612459526463,227.845430537012,0.0705282420532084,1,1,0.0217885546147928,0.0177052380243808,0.016810066715709,0.0159018812173236,0.0174406179156457,0.0156013090752972,5.27193301720666
52,0.2,40,212.066721558425,40,39.9995834393453,11.0715466986364,0,0.155786979751265,211.219759699763,-0.16365575129199,1,1,0.0224246270525362,0.0216349271017284,0.0191411198596368,0.0184298704569945,0.018457054973697,0.0190425026732768,5.72362921895227
53,0.2,40,206.181732782586,40,39.9280705383331,12.2689540401864,0,0.276276499390123,205.75098319364,0.115625925519374,1,1,0.0268441757467181,0.0281163957013328,0.0214757526872286,0.0212895536326432,0.0211170803916727,0.0174945323895219,5.95997228190941
54,0.2,40,204.027251233162,40,40.0451773274622,12.4576971533636,0,0.06450169397828,203.627826266189,-0.196104444248263,1,1,0.0277981031412049,0.0321383018577169,0.0242229103197782,0.0248545558615892,0.0217146386177617,0.0211497921230058,6.17664805462211
55,0.2,40,204.044883172607,40,40.0706495538922,12.6209535843017,0,0.0418804099552768,202.980765550397,-0.172963832284588,1,1,0.0382479965758831,0.036270253745543,0.0274415047257047,0.027786168837341,0.0260549079708313,0.0249267093809861,6.45018164571091
56,0.2,40,204.458749176597,40,39.9321846025929,12.5265174312094,0,-0.00937063084124767,202.520862210399,-0.00496959214654077,1,1,0.0401981062069626,0.0385192462837661,0.0306109811327636,0.0305529174011161,0.0304420316026525,0.0268581149184562,6.9736289861123
57,0.2,40,204.269159437319,40,39.888106071488,12.5585913666425,0,-0.338113499170218,202.631106094011,0.260447536943327,1,1,0.0420847249334601,0.0433916661596731,0.0335461279493468,0.0337825853353045,0.0307553607229978,0.0315599839033096,7.31875173302504
58,0.2,40,203.279480267181,40,39.8880105003134,12.6095431045661,0,0.19739011259973,202.834649961567,-0.0791796260058805,1,1,0.0475737069754638,0.0464962966377395,0.0361143742278483,0.0365644143690664,0.0332740992626636,0.032989196540751,7.68229166499526
