t,SP,CV,P1,CVG1,G1,F1,CVG2,G2,dP2,F2,CVG12,G12,L11,L12,L21,L22,L31,L32,F3
49,0.2,44,198.057563116273,44,44.0221717234891,13.4932440959346,0,0.0824730447817748,197.546532959701,0.0714167854594358,1,1,0.0559144485651032,0.0532994485441594,0.0415709803435826,0.0411941464963801,0.034955110309985,0.0369117357168986,8.39272838756699
50,0.2,44,198.508522579649,44,43.9965790349216,13.5134002470135,0,-0.108914805720046,197.196319070738,0.165194262897304,1,1,0.0558874372616153,0.0576074684850186,0.0442195730999607,0.0439815176084034,0.0396932661969201,0.0392888825785246,8.68104175429083
51,0.2,44,198.757685661722,44,44.0545995306928,13.5774737760169,0,0.25612459526463,198.372210100329,0.0705282420532084,1,1,0.0640386110427288,0.0599552944523167,0.0474710216941736,0.0465628361957882,0.0432476926125099,0.0414083837721613,8.57246884140105
52,0.2,44,198.570902807815,44,43.9995835894404,13.4181680831552,0,0.155786979751265,197.723940949153,-0.16365575129199,1,1,0.063183856831515,0.0623941568807071,0.0505917584698741,0.0498805090672319,0.0452703266686484,0.0458557743682281,9.02989265023415
53,0.2,44,198.343190605831,44,43.9280705383399,13.5966630403886,0,0.276276499390123,197.912441016885,0.115625925519374,1,1,0.0658289922068818,0.0671012121614965,0.0530114374280181,0.0528252383734327,0.0483023228569642,0.0446797748548134,9.18286844289256
54,0.2,44,197.998755284865,44,44.0451773274622,13.4707277651289,0,0.06450169397828,197.599330317893,-0.196104444248263,1,1,0.0652790573686612,0.0696192560851731,0.0555120791636933,0.0561437247055043,0.0489071248320877,0.0483422783373318,9.27806924830186
55,0.2,44,198.578798626752,44,44.0706495538922,13.5372449602747,0,0.0418804099552768,197.514681004543,-0.172963832284588,1,1,0.0745264250503834,0.0725486822200433,0.0583368333173408,0.0586814974289771,0.0530522830717919,0.0519240844819467,9.41876453277913
56,0.2,44,199.165877577857,44,43.9321846025929,13.4131115564307,0,-0.00937063084124767,197.227990611659,-0.00496959214654077,1,1,0.0755044426790171,0.0738255827558206,0.0610545187562925,0.0609964550246451,0.0571372755976627,0.0535533589134664,9.81089584413934
57,0.2,44,199.029490672695,44,43.888106071488,13.4360729828586,0,-0.338113499170218,197.391437329387,0.260447536943327,1,1,0.0765812335614696,0.0778881747876826,0.0635228883315642,0.0637593457175218,0.0570964524959766,0.0579010756762885,10.0318605233671
58,0.2,44,198.056139398131,44,43.8880105003134,13.4842289553187,0,0.19739011259973,197.611309092517,-0.0791796260058805,1,1,0.0813741605900905,0.0802967502523662,0.0656297826229726,0.0660798227641908,0.0592402872783644,0.0589553845564518,10.2804285582084
59,0.2,44,198.744913448792,44,43.9083344235537,13.4878836972123,0,-0.0376434681103067,197.359385965121,0.17155001935539,1,1,0.0842602954279591,0.0841058986555111,0.0690492779496654,0.0682839984310562,0.0628852507634809,0.0600461383852336,10.404813718543
60,0.2,44,198.368832458576,44,44.0538542742311,13.4367534400583,0,-0.213614849168619,197.640154325038,-0.138589440180512,1,1,0.0878622471782004,0.0861490475904361,0.0713161108261804,0.0705797963776453,0.0657744976441931,0.0629644250826758,10.7345752444885
61,0.2,44,198.821437695722,44,43.9835551466814,13.5561304198675,0,-0.0249048369681105,197.384601958666,-0.0556457629751064,1,1,0.0845989502821518,0.0877415973506724,0.0736501624597299,0.073172189697188,0.0676525371822776,0.0653419520085332,10.8293808339996
62,0.2,44,198.250099443461,44,43.8663394943662,13.5999328281478,0,-0.273275239304283,197.316652015691,0.0146436171391041,1,1,0.095272888689776,0.0911752052149569,0.075372800776101,0.0759152411345651,0.0673283870097337,0.0662128365851067,11.1569650510931
63,0.2,44,198.259351103539,44,44.0559062653339,13.5280175738869,0,-0.184313311131089,197.432049356954,0.0140218788929613,1,1,0.0924491035748663,0.0932229046343645,0.0780548716875964,0.0785216711018886,0.0706307592781681,0.0691914386375336,11.3233052043468
64,0.2,44,198.191845579791,44,43.9339607910875,13.4342395388183,0,-0.189341078267354,197.416406647269,0.118092298308966,1,1,0.0964990469224474,0.0950276773268112,0.0800853367272013,0.0799126053536738,0.0732959897224575,0.0714751527728613,11.3873342122541
65,0.2,44,198.140803254976,44,43.893087290926,13.3393720128412,0,-0.229741273469643,197.33202475593,0.0114692649887567,1,1,0.0995359233258183,0.0996083220594461,0.0823289269542626,0.0824158906909625,0.0765322782740877,0.0724585472024866,11.617718691959
66,0.2,44,198.630643198894,44,44.0196777921943,13.5604217813581,0,-0.167495130939624,197.684499230841,-0.302252626974505,1,1,0.103528007045748,0.0997655701467981,0.0848735204030092,0.0849488339114828,0.0772876084518772,0.0756595282452579,11.6185705469097
67,0.2,44,198.95848443107,44,43.9819479565951,13.3167481604435,0,0.00609810695296622,197.404465139552,0.0795110751240374,1,1,0.102476009607594,0.103558182805793,0.0863935301365846,0.0864080658190831,0.079640672983115,0.0761420971437173,11.807783049965
68,0.2,44,198.891970784782,44,44.0020857730508,13.5633106275378,0,0.0740352019006444,197.380512344322,-0.32424493765729,1,1,0.106567027056875,0.105255680965135,0.0884303569464538,0.088745404143268,0.0785325442880784,0.0789295363377837,12.0211894508526
69,0.2,44,199.155621246799,44,44.0075077013268,13.406877283892,0,0.163603651518641,197.414026139223,-0.144130670692714,1,1,0.110085820905866,0.107593427131071,0.0911887789486993,0.0915983654094595,0.0833355862012663,0.080414915999682,12.1644150916231
70,0.2,44,198.737478905224,44,43.9343702031181,13.5772428205369,0,0.0263970628493291,197.540670935209,0.0841180453980442,1,1,0.110824922246873,0.109700764171123,0.0928803185806381,0.0929728306199819,0.0836942139414616,0.0830612857475557,12.1729036397025
71,0.2,44,198.787197093785,44,44.0929634765927,13.5420685570464,0,0.123503974522357,197.360133720016,-0.065304808748172,1,1,0.11120880245751,0.11122546916308,0.0953028254614531,0.0948518198247437,0.0835069631925449,0.0829607184037871,12.3992423562227
72,0.2,44,198.391033103931,44,44.0270960516334,13.4703877798472,0,-0.0388014377251112,197.342188529648,0.21648055112527,1,1,0.115442277758483,0.114125625520756,0.0966456557801043,0.096716367013328,0.0864157760768184,0.0865366832476663,13.0530487145338
73,0.2,44,198.452000464861,44,43.9376961907319,13.3950372003405,0,0.0418745297693621,197.518398886218,0.0400333013378388,1,1,0.117097129450726,0.117173699043781,0.0988192897768849,0.0983892838042706,0.0888010659200724,0.0880096275207821,12.6287757431378
74,0.2,44,198.724071589561,44,44.0028629496817,13.4659477683166,0,0.260253594760436,197.964136947724,-0.0350193910889165,1,1,0.120117771038184,0.118448709801872,0.0998853745570163,0.100292832625911,0.0891438489377429,0.0885581588411544,12.6357717047272
75,0.2,44,198.53626451731,44,43.9847931897171,13.5321122905098,0,0.17728669463973,197.378179982236,0.0364678932028672,1,1,0.121093445539877,0.120173515606164,0.101496095309193,0.102029009286074,0.0918398500676639,0.0904574246963915,12.6271372670159
76,0.2,44,198.624716605388,44,44.0887928351747,13.539183501729,0,-0.0989617840363805,197.774474858272,-0.0524107119917707,1,1,0.120632584530448,0.122514869863398,0.103967249236341,0.103369615722668,0.0928725076163702,0.0918562100292093,12.8437265192896
77,0.2,44,198.536763852223,44,44.013348076136,13.3519500481506,0,0.0382301026697964,197.299468664871,-0.049833684464874,1,1,0.123380276774817,0.125262582972249,0.106052741730994,0.105919873998908,0.0940683542818042,0.0940841328062415,12.8330361361115
78,0.2,44,197.974131090659,44,43.9794352995112,13.4478836469439,0,0.0608055377037938,197.616610321897,0.21328839780565,1,1,0.125144497718851,0.124784983797947,0.106885284512257,0.107560268272546,0.0948617877034721,0.0967570447003269,13.2425179582873
79,0.2,44,198.626616257498,44,44.2062907674673,13.4086530548109,0,-0.149389223824443,198.035413979215,-0.186961707596529,1,1,0.128361245152924,0.126485786917665,0.108808124632326,0.109363190521802,0.0978774974431775,0.097901245092207,13.3209149105119
80,0.2,44,198.549848523462,44,43.9501283539692,13.4124273503918,0,0.147758883786924,197.766877901682,-0.248637031032263,1,1,0.128441128048961,0.128180509570836,0.110563106077613,0.110992400806748,0.0979617390219731,0.0998809860173268,13.3702375255079
81,0.2,44,198.897351124991,44,43.8248636386178,13.4887485493962,0,0.0181950570761943,197.618970310486,0.216379618783341,1,1,0.128192400292136,0.12973823514512,0.112639187899967,0.111741123533899,0.0993387242228314,0.100777974843245,13.5140708042209
82,0.2,44,198.538460121075,44,44.0186426089582,13.5425460887141,0,0.258762632073846,197.304202756938,0.279606975302229,1,1,0.130915232367542,0.131972843727881,0.114312927098965,0.113637301633325,0.10125668096509,0.102578759021345,13.4848156102575
83,0.2,44,198.426797326046,44,44.0186134493257,13.5448044479147,0,-0.239588775347785,197.963827966712,-0.0520419274971812,1,1,0.136002853680149,0.134087212881049,0.11581537610777,0.115656357971323,0.104480432089936,0.103005290587706,13.4088612215096
84,0.2,44,198.975096981166,44,43.9078433781931,13.4833289795169,0,0.232971335901417,197.404676757186,0.147602664725575,1,1,0.13710678627093,0.134081926413416,0.11741320368719,0.117165112648495,0.105143377097543,0.104568765633305,13.6687651276539
85,0.2,44,198.71976013742,44,43.7900448068371,13.5919340218035,0,-0.0395443888862485,197.394008993544,0.00767009198805501,1,1,0.136580656038028,0.138700739907603,0.118599059476305,0.118091820765686,0.106482679650542,0.106581543701334,13.7694628519274
86,0.2,44,198.391864531231,44,44.0938197295344,13.4585146549058,0,-0.0210935854029978,197.43100595164,0.269560229340676,1,1,0.140327645822998,0.138238901689248,0.120176799260675,0.120145358829941,0.104431374432042,0.106314926064634,14.0564842207209
87,0.2,44,197.894205807214,44,43.9561839730745,13.2754334697796,0,0.0283314728485613,198.098523874022,-0.0551322855292881,1,1,0.140481452040031,0.140974109566617,0.121434213305779,0.121649938116642,0.109543324178645,0.109253933781006,14.2032622178478
88,0.2,44,199.092495806262,44,44.1049118195713,13.4712645231644,0,-0.0458661003306447,198.374680179694,-0.0386682513811164,1,1,0.143094424126513,0.141378295378309,0.123015944796512,0.12282518062007,0.108598301867756,0.109250394755512,14.0343173551912
89,0.2,44,198.623193269433,44,44.0298198384487,13.4459653902813,0,-0.0122092321090209,197.734770908426,-0.0156465592646119,1,1,0.143791629699685,0.142697590812503,0.124325915921221,0.124323349527279,0.110483719413061,0.110868307894039,14.1959535108847
90,0.2,44,198.141776525453,44,43.987424030635,13.3154990723649,0,-0.00235182246410228,197.813102390359,-0.0288479326411157,1,1,0.144458821339665,0.145537564757447,0.126224704321128,0.126188355011703,0.110919202487007,0.112171458834699,14.2435930533532
91,0.2,44,198.58190699132,44,44.06452729579,13.3396662520578,0,0.161149729822166,197.884249239225,0.191950720366499,1,1,0.148869933862434,0.146358723365568,0.127402287210346,0.126946110737562,0.114254951784913,0.113897876958153,14.2505469626621
92,0.2,44,198.334150332717,44,43.9261643290812,13.5141429500487,0,0.138893050168335,197.106342924702,-0.129758248287198,1,1,0.14708105989834,0.147301581067351,0.129034312651601,0.128617093163491,0.115334530146667,0.114186755043536,14.4875928517951
93,0.2,44,198.622346719764,44,43.9940897195549,13.4684478397,0,0.101187816997772,197.384602915152,0.12009091052882,1,1,0.148439407015914,0.147572326407624,0.129941503979368,0.129796893889683,0.117130097027263,0.116548347725876,14.742962927325
94,0.2,44,198.346656138096,44,43.9785169214388,13.4043561321193,0,0.0738290829230828,197.122890309517,0.266351596947955,1,1,0.149553237941153,0.150896693694874,0.132009784661816,0.130907798562166,0.118246755068634,0.116851080548492,14.4653296244711
95,0.2,44,199.247425433906,44,43.9925392517217,13.4472532336883,0,-0.0702728453844201,197.428559893696,-0.134165101300387,1,1,0.15512064719876,0.150205865343213,0.132715027525715,0.132402016630768,0.120100368067186,0.119170013503492,14.2412630810147
96,0.2,44,198.569275308344,44,43.8655906356477,13.4753039536219,0,-0.111576927013655,198.157528801599,-0.144930645042442,1,1,0.154993327739299,0.153743915208178,0.132721781829937,0.13412621360515,0.120271035283493,0.120950687405367,14.7195458112473
97,0.2,44,198.052203408515,44,44.0091278151186,13.535925835857,0,-0.0818436666588751,197.422378238331,0.0692172773016329,1,1,0.154740306064097,0.155610294697565,0.134953978873903,0.134372148345611,0.120637447420413,0.120624972047923,14.8242474700995
98,0.2,44,198.456211856379,44,43.9804755389413,13.4892177401202,0,-0.0603195819877686,197.737743001351,-0.0509026742390448,1,1,0.155782219199296,0.157262218857614,0.136324041157475,0.136704637139608,0.121076580051076,0.122928381302337,14.6458473972608
99,0.2,44,198.815144607963,44,43.9808009173405,13.4696889380783,0,0.0613509647114559,196.962129047965,0.194300400925471,1,1,0.157697191987765,0.156446734230779,0.13754002383972,0.137034271619089,0.123894253280615,0.122350059062779,14.8528763130044
100,0.2,44,198.769981336194,44,44.0614634542836,13.5333982686032,0,-0.220738295067055,197.500684662734,-0.102115800463885,1,1,0.157518162211961,0.159113616874699,0.138611347012428,0.138326126197539,0.124069665786528,0.123815544124412,14.9164891229539
101,0.2,44,197.796383312548,44,44.0262066856395,13.4675519196496,0,-0.0163057148934666,197.795020461014,-0.0762704790996009,1,1,0.159284230241278,0.159203704223615,0.140218775935734,0.140256063177535,0.123740678695595,0.125291660368864,15.2217435363358
102,0.2,44,198.445183315624,44,44.0167709564482,13.4283485934209,0,-0.218965384008838,197.235150425799,0.0694407058788131,1,1,0.159472812449457,0.162057014850003,0.140543244526225,0.140861202030888,0.124236772129994,0.128440601445113,15.0271772502982
103,0.2,44,198.372905312009,44,44.1110671121243,13.5511327417174,0,0.0429448481201217,197.469279713809,-0.0875987300612019,1,1,0.161941470815398,0.161905657323464,0.142162450237964,0.141957657367307,0.125967194508768,0.1271296318467,15.2113566226336
104,0.2,44,198.262278260743,44,44.0101984484376,13.4547809456405,0,-0.0753497940473902,197.744822158963,-0.0638127648077544,1,1,0.164540611581057,0.163002707082808,0.143541611394924,0.143331191786177,0.129627562149502,0.128814336638998,15.0582791913373
105,0.2,44,199.003385093266,44,43.9200482820704,13.500270478562,0,-0.0221993504357681,197.665527040563,0.0392156560148155,1,1,0.161094496717536,0.164194648872282,0.144055160258893,0.144773535115923,0.130538774385951,0.130945865316763,15.1077278060619
106,0.2,44,198.04429683536,44,44.1716550366679,13.5324605521578,0,-0.0559473224659029,197.256252412134,-0.0749330140126708,1,1,0.165924487861332,0.165883681597804,0.145396697312151,0.145825053869881,0.13224972438565,0.129493267415108,15.365294787361
107,0.2,44,198.625233488973,44,44.0006997150224,13.5087004498388,0,0.16064658052003,197.786193074746,-0.165504636143878,1,1,0.164926715308081,0.166430944440796,0.146807768766308,0.146525854658448,0.131236743497134,0.13086049287533,15.516655755835
108,0.2,44,198.097247674043,44,44.0027084126747,13.6077896909087,0,-0.212340192575604,197.703374055656,-0.161064877402303,1,1,0.16943004148375,0.167138073861375,0.147374655288817,0.147228054722844,0.13147896427573,0.132795886772895,15.3139852267768
109,0.2,44,199.119138928168,44,43.9585698185564,13.4925103662749,0,0.0946531714963058,197.365721051009,-0.0552587071020374,1,1,0.169013264388706,0.169337371311725,0.148533328406644,0.148285416474396,0.130582540025406,0.133330353249298,15.687978466443
110,0.2,44,198.218284582252,44,44.0484919338626,13.3937863573912,0,0.206288381237016,197.566636549805,0.0184796029270363,1,1,0.171632833583173,0.169563845773994,0.149891463063977,0.149416880847516,0.133434370028395,0.133523633882869,15.5400629809172
