t	SP	CV	PV	e	P	G	dP	F1	L1	L2	L3	F2	dist
3599.0	0.082	10.819518883163994	0.08133943881065461	-0.0004438095703116207	229.41776426480308	10.809649698498074	228.6246228288292	7.496534581671741	0.09569344293218851	0.08948181591011557	0.08133943881065461	14.63827293149226	7.0
3600.0	0.19269999999999998	11.340671694457061	0.08397889573051519	-0.0002603397832665888	230.1083370756715	11.110615124210566	228.5352826658129	7.553840971619697	0.09406640943098417	0.08949123522402479	0.08397889573051519	14.645996697780882	7.0
3601.0	0.19269999999999998	85.34623905068622	0.08045507022438754	0.11055141426127683	202.0910150847449	79.44245670140202	201.79836644778214	13.756017362818994	0.09805412839786733	0.08989495074757187	0.08045507022438754	14.560962009903172	7.0
3602.0	0.19269999999999998	98.016829111443	0.07970928834536094	0.11065384065965615	117.57290399906069	97.14718361015693	116.04737550274871	24.393009243746313	0.1057595956414414	0.09031844427086408	0.07970928834536094	14.64833134221546	7.0
3603.0	0.19269999999999998	99.73160700609054	0.08298317409212164	0.11064454898232963	89.95175171006748	99.64795856715243	89.61793551548251	27.005626810013432	0.11944246480749883	0.09354501360879784	0.08298317409212164	14.560644865886953	7.0
3604.0	0.19269999999999998	99.96367695815053	0.08589422817090184	0.11010904479144955	86.8798883135997	100.16686942999848	85.73458579115446	27.12747487631718	0.12907911335569316	0.09790817921604056	0.08589422817090184	14.943876923373901	7.0
3605.0	0.19269999999999998	99.99508421084329	0.08499929767866156	0.10902521285075206	86.7339672375111	99.91717313091506	85.6023973636494	27.208392652280285	0.1424908200661042	0.10287441751019459	0.08499929767866156	15.004006676836019	7.0
3606.0	0.19269999999999998	99.99933472028215	0.08963207562595112	0.10738335334745268	86.55302769654395	99.9778930918065	85.44887348883447	27.181876816399797	0.14842085297166874	0.10727052045696389	0.08963207562595112	15.333089307885773	7.0
3607.0	0.19269999999999998	99.99990996418094	0.09385796124677015	0.10518388053563163	86.4631804876781	100.22285384875151	85.87007396777139	27.172094423114565	0.1579722079267036	0.11252502692292	0.09385796124677015	15.342803450926004	7.0
3608.0	0.19269999999999998	99.99998781497692	0.09748446907439823	0.10247920962053496	87.06486851729221	99.85076241945029	85.82633110898097	27.168635915557765	0.16413163112491247	0.11739321379349979	0.09748446907439823	15.592989454215335	7.0
3609.0	0.19269999999999998	99.80095729267704	0.10043277303630757	0.09936575700373562	86.36859461699264	99.82654338918242	86.19581110243816	27.155063441660005	0.1714502641018282	0.12213351162866587	0.10043277303630757	15.868102923769904	7.0
3610.0	0.19269999999999998	99.87346200860308	0.1023277753415635	0.09625722302046305	87.32695515925654	99.70920204845422	85.68561838779878	27.222572607161876	0.17978648076150616	0.12734551671583755	0.1023277753415635	16.170478319500887	7.0
3611.0	0.19269999999999998	99.55851749109507	0.10504954351361567	0.09297695882132041	87.16471772766518	99.75437604050147	86.41280905751141	27.11081232719479	0.18341138045746644	0.13183559734339823	0.10504954351361567	16.3226379284607	7.0
3612.0	0.19269999999999998	98.94514875754446	0.11104700205988148	0.0893858212530892	87.29717355895451	99.4938536859373	86.06326252157768	27.38892381731457	0.19300603462741298	0.13716176583661197	0.11104700205988148	16.695528935095176	7.0
3613.0	0.19269999999999998	99.0172666379113	0.11234636538614678	0.08586504379349777	89.71691129765468	98.57101812630457	88.51968260769898	26.88405147868446	0.1936393538731085	0.14183506626310785	0.11234636538614678	16.945661641027478	7.0
3614.0	0.19269999999999998	99.2053145569663	0.11816950358301251	0.08185169480390668	87.7861365205281	99.43181767827424	86.59957048974077	26.965321774046156	0.20180171918131623	0.1466530291249242	0.11816950358301251	17.241714525969982	7.0
3615.0	0.19269999999999998	99.54770636589862	0.12049053555228872	0.07819511610902839	88.08880775154854	99.62301610275615	86.9204633337014	27.10309987878165	0.21257986985453153	0.15159801104177195	0.12049053555228872	17.433687705711982	7.0
3616.0	0.19269999999999998	99.67615649966189	0.12454157154324211	0.07461682826794952	87.81926931569174	99.7503216511162	86.29337846667829	26.992479650518284	0.21519619182984873	0.15647278199875908	0.12454157154324211	17.7249645088013	7.0
3617.0	0.19269999999999998	98.73936016732003	0.12999523632422166	0.07065803429864381	87.29859016601759	99.07340835096481	86.3557656881176	27.062032558821098	0.22210302214791855	0.16138766498273457	0.12999523632422166	17.99433493148535	7.0
3618.0	0.19269999999999998	99.11577610371073	0.13170733490371933	0.06695316505000828	89.86565820008968	99.02025277881293	88.08464847504206	26.98744950195588	0.22441525836281587	0.16531851524681504	0.13170733490371933	18.28769286151083	7.0
3619.0	0.19269999999999998	99.19362171567596	0.1387453001120724	0.06312390291994116	88.15548111389667	99.38283324552053	86.99359807011943	27.131199039658114	0.22797078581229377	0.16987776839046084	0.1387453001120724	18.26142985189954	7.0
3620.0	0.19269999999999998	98.83730044053117	0.14139144128914324	0.059239263367278805	88.93945882377928	98.90779610912188	87.28649404736217	26.911425674211138	0.23820527016661747	0.17406414360674072	0.14139144128914324	18.648212943666874	7.0
3621.0	0.19269999999999998	98.76831516661639	0.14570688651675637	0.05536978833066408	89.23577718790705	99.05142365678964	87.86593945549599	26.840028890582165	0.24283344048153008	0.1789922698257948	0.14570688651675637	18.81636583136151	7.0
3622.0	0.19269999999999998	99.20777652043841	0.14755995511022138	0.05181348098913374	88.85465730536202	99.15943051579674	88.38804845153679	26.94858439748631	0.24805440986526892	0.18283828061747182	0.14755995511022138	19.020317061780474	7.0
3623.0	0.19269999999999998	99.52412153118327	0.15213722741241487	0.04827634360913771	87.38051470768379	99.86931692426461	86.01805186415676	26.926706960541843	0.252691725125788	0.18730044942106777	0.15213722741241487	19.429359322978105	7.0
3624.0	0.19269999999999998	98.08739227723815	0.15684410357522516	0.04479689656823213	89.82232664328734	97.77143934108388	89.25950907800063	26.96845043071312	0.2559885954500615	0.19183364673735717	0.15684410357522516	19.548565412313426	7.0
3625.0	0.19269999999999998	98.24712224250268	0.15776053271572568	0.04110324444997293	90.52799992791218	98.52914011133025	88.80020455573838	26.77583870635279	0.2597581648666581	0.19584097885785653	0.15776053271572568	19.69422724846656	7.0
3626.0	0.19269999999999998	96.57436730970929	0.16272448216507057	0.037468339217438695	92.07466084556287	97.06640036919299	90.73146125879406	26.673968078643288	0.26602785652365196	0.20030014632520204	0.16272448216507057	19.929352980773892	7.0
3627.0	0.19269999999999998	95.90066570694789	0.16600989679420675	0.03387074020592906	94.17250688736172	95.94345032367833	93.59095389284309	26.427063083943985	0.26870086473763743	0.2039908427383172	0.16600989679420675	20.088821227046584	7.0
3628.0	0.19269999999999998	94.71607839867215	0.1712297096503821	0.030404641850961756	97.32203406042602	94.65608293791567	96.17850496755402	26.13766730349167	0.27139414347002805	0.2078243771003277	0.1712297096503821	20.1648804608863	7.0
3629.0	0.19269999999999998	93.18070188857196	0.17304709217102787	0.02700773929506714	99.61345530027928	93.16651077633686	98.45274096882528	25.73204942655086	0.2756324854594584	0.21172623505113905	0.17304709217102787	20.364456624711902	7.0
3630.0	0.19269999999999998	92.28501839146206	0.17590812098688066	0.023439678141857934	101.83234942859399	92.63273952547752	100.80185753981172	25.702921472725087	0.2781098884289721	0.21580255089592898	0.17590812098688066	20.520874145053043	7.0
3631.0	0.19269999999999998	89.54406989434145	0.17718188361021972	0.019875378409341338	105.8293850821735	89.78330477056488	104.77131580657671	25.177073170068894	0.28096692482428837	0.21915624014584617	0.17718188361021972	20.72807485167005	7.0
3632.0	0.19269999999999998	88.8850232008673	0.18188852229187447	0.01666767575568559	109.61799860302371	89.2569795503678	108.70112939899214	24.97484823656855	0.28657152806813374	0.22213487879365973	0.18188852229187447	20.948829042559915	7.0
3633.0	0.19269999999999998	87.8550276558477	0.18532770028757706	0.01381554870419699	112.66250543456997	87.97389300230972	110.79799095912013	24.524599440259145	0.2876474604442218	0.22626857939487166	0.18532770028757706	21.129419457121926	7.0
3634.0	0.19269999999999998	85.93968017875508	0.1876813242648253	0.010570714737969333	114.55700209770372	86.39328623594939	114.10570374544987	24.42074032515097	0.29302186825527493	0.22936677088004556	0.1876813242648253	21.12687690423288	7.0
3635.0	0.19269999999999998	83.37392523588433	0.19075737523787079	0.007650558327319645	119.5949189617858	83.59115221987918	118.83418789352604	23.8753792944497	0.2939842012089154	0.23195207462954703	0.19075737523787079	21.45714370994553	7.0
3636.0	0.19269999999999998	81.94133933958886	0.1927312050100553	0.0046530265469193755	123.71364178075228	82.18588274535702	122.79260355032292	23.300521781091952	0.2938716780343976	0.23511041514069575	0.1927312050100553	21.650682252160095	7.0
3637.0	0.19269999999999998	79.84322870500567	0.19859218117279068	0.00189712415295884	128.67541248477906	80.12952722173083	127.22932432120179	22.80445280909788	0.2990366320241161	0.23784359093825888	0.19859218117279068	21.531969105764432	7.0
3638.0	0.19269999999999998	76.0523878831184	0.19884654691245573	-0.001227498853343778	134.20780390177902	76.57965080652383	132.7715957031196	22.004351391325915	0.29846907567994135	0.24062778599691853	0.19884654691245573	21.710356419276465	7.0
3639.0	0.19269999999999998	73.972413128311	0.200853680639654	-0.003954596010239092	141.16635887244135	74.19827573597931	139.62007073132398	21.318594173694887	0.30256569999181887	0.24328806579424198	0.200853680639654	21.938581484754817	7.0
3640.0	0.19269999999999998	72.45033214844497	0.20201772012908842	-0.0063947049139881085	145.140133905272	72.93340739402636	144.15584896634203	20.921435481819756	0.30204231694097766	0.24482610843380664	0.20201772012908842	22.18347936858077	7.0
3641.0	0.19269999999999998	70.33903609132474	0.20378782041933022	-0.008686804087355199	148.805502138799	70.88450270438	148.48885475611556	20.2860873746282	0.30232199219439404	0.24749984539338635	0.20378782041933022	22.33782485194533	7.0
3642.0	0.19269999999999998	67.83181754260954	0.2081011640088369	-0.011016227244624727	152.83393238754772	68.25612066900442	151.7477150948619	19.98788888526368	0.30142400195046576	0.24906875461042927	0.2081011640088369	22.222116450593145	7.0
