t	SP	CV	PV	e	P	G	dP	F1	L1	L2	L3	F2	dist
232.0	0.2	23.084348235725038	0.09397180111928065	0.10732846437081602	220.89513272480926	23.328130208245195	220.77938499112057	9.421406097781595	0.11257021865782459	0.10375582842726425	0.09397180111928065	15.414899599281375	7.0
233.0	0.2	23.18434823572504	0.09081855401502943	0.1070943368243703	221.44008311603747	23.120134716392688	220.19404539332828	9.301235383559884	0.1116165894962417	0.10312568926597503	0.09081855401502943	15.453267559578748	7.0
234.0	0.2	23.284348235725034	0.09094680904150244	0.10721648191268485	220.77961317308814	22.975979795813874	220.10863681174789	9.403500464636595	0.11403515460811621	0.10333708923805505	0.09094680904150244	15.515287615649417	7.0
235.0	0.2	23.384348235725028	0.09410759871797593	0.10702721660200379	220.95733483412695	23.289348229332834	220.04540167343896	9.487641629347761	0.11765073845662848	0.10341912269715026	0.09410759871797593	15.608252712081901	7.0
236.0	0.2	23.48434823572504	0.09334646003075103	0.10679994786021663	220.62715134664032	23.44248162968186	220.50837388743167	9.427298989034433	0.11492262057673738	0.10435396940504348	0.09334646003075103	15.534769917448184	7.0
237.0	0.2	23.584348235725034	0.09361167048973251	0.10639790579849462	221.0461906708699	23.65358688342168	220.08188844648114	9.404437987586896	0.11843392002147317	0.10469879092272144	0.09361167048973251	15.512550730303156	7.0
238.0	0.2	23.68434823572503	0.09776139064472518	0.10606245378529697	221.05582757980594	23.556018441977283	219.75730406275596	9.505960596117637	0.11702450452449109	0.10392164476427836	0.09776139064472518	15.653287953554	7.0
239.0	0.2	23.78434823572504	0.09448124382031357	0.10563533912712912	220.57541195783998	23.797324894599985	220.05772403975453	9.315882762491999	0.11745474090470502	0.10491897051632951	0.09448124382031357	15.632455709938872	7.0
240.0	0.2	23.884348235725035	0.09277417468400476	0.10569725725166396	220.6172974595562	24.140524925737534	219.53851515551816	9.434057704998201	0.11732963474979581	0.10544012024845086	0.09277417468400476	15.655525926288094	7.0
241.0	0.2	23.98434823572503	0.09435374862794713	0.10539167414229725	221.0345589667161	23.714213749366284	219.08442687506147	9.57043752116043	0.11527908448386202	0.10557402100657504	0.09435374862794713	15.712053103004877	7.0
242.0	0.2	24.08434823572504	0.09341406850686951	0.10514591603596045	220.78990478904177	24.258211600840546	219.08219704206584	9.585560566481377	0.11977028920792361	0.10574512464485275	0.09341406850686951	15.797971298372934	7.0
243.0	0.2	24.184348235725036	0.09553691647415112	0.10506016699638365	220.76701646314018	24.38387723476631	219.68761984494233	9.49524461079414	0.11616707300077611	0.10511605601334195	0.09553691647415112	15.705071942992054	7.0
244.0	0.2	24.28434823572503	0.09515599628866275	0.1046495400339359	220.62377462372456	24.1674802443624	219.14103777719086	9.709445948493356	0.11373729600041702	0.1063669010165297	0.09515599628866275	15.67936224354549	7.0
245.0	0.2	24.384348235725035	0.09669585203743543	0.10432860759163949	219.87057683315743	24.374615663229957	219.10536102040834	9.684014400462384	0.11875460015890568	0.10673896817850465	0.09669585203743543	15.702022067958534	7.0
246.0	0.2	24.484348235725037	0.09597473458508379	0.10415989790506966	220.1137173896013	24.552001126640906	219.28455614230268	9.53568228205038	0.11582899821495275	0.10665874972762798	0.09597473458508379	15.684616205842383	7.0
247.0	0.2	24.58434823572503	0.09462909541428345	0.10399960336250541	220.63220833502007	24.5571775232144	218.76414955079377	9.61475397652763	0.11745963830059307	0.10671696704171818	0.09462909541428345	15.693273500724484	7.0
248.0	0.2	24.684348235725032	0.09442016402871203	0.10368425417999877	219.75370165144966	24.755962133967266	218.59976525010939	9.731818771455515	0.1209266874254421	0.10752350550576503	0.09442016402871203	15.744927847086712	7.0
249.0	0.2	24.784348235725037	0.09853761745526282	0.10349927931124472	219.88746097195337	24.621983473365052	218.60839642134155	9.530002482856853	0.11903982043814301	0.10720804326596489	0.09853761745526282	15.860863901447132	7.0
250.0	0.2	24.88434823572503	0.10022089641113546	0.10323368487150054	219.45629635840348	24.88987315389364	219.08280233750577	9.671714248737931	0.11937881759195781	0.10779582532645682	0.10022089641113546	15.789451854082072	7.0
251.0	0.2	24.984348235725037	0.09954709042200781	0.10289020145106752	219.47702137145595	24.992380214074434	218.26027585110216	9.663304122378891	0.12003254252305756	0.10754152075066702	0.09954709042200781	15.729886602747857	7.0
252.0	0.2	25.084348235725038	0.09795953431083344	0.10278782796616262	220.00196650813146	25.308911298828892	218.26646668165992	9.814770148462676	0.1191857291956106	0.1085726361923514	0.09795953431083344	15.952668385359235	7.0
253.0	0.2	25.184348235725032	0.0970047047086392	0.10241854321483303	219.3477278799774	25.018810987345077	218.48588613519496	9.782874305343544	0.12037292551921255	0.1081332525483718	0.0970047047086392	15.912294784562418	7.0
254.0	0.2	25.284348235725034	0.09727777970850955	0.10251569963391788	219.48903284431452	25.357083156669905	218.20766075944306	9.820005265553377	0.1210817566713498	0.10839102624139049	0.09727777970850955	15.940494942625566	7.0
255.0	0.2	25.38434823572504	0.10015270399585446	0.10231150452591077	219.45117705652797	25.3317497396987	218.1038320472115	9.718932735686536	0.12113223786359892	0.10894859588444719	0.10015270399585446	15.857223732376877	7.0
256.0	0.2	25.484348235725033	0.09680904740830863	0.1020570331453329	218.90759625138844	25.35546327240588	217.87032779464604	9.86901997463414	0.12224142787579041	0.1092729682198728	0.09680904740830863	15.925689612891103	7.0
257.0	0.2	25.584348235725038	0.09985922818060386	0.1018940264773135	219.04798097605334	25.712557421007954	218.2844605498416	9.782373972501043	0.1217720562469957	0.10934152687354468	0.09985922818060386	15.81927494669968	7.0
258.0	0.2	25.68434823572504	0.09797153288780261	0.10167667503757831	218.67670755790573	25.959157872643598	217.9980246815716	9.784271118056184	0.12341005858804865	0.11037519667262824	0.09797153288780261	15.81973911415666	7.0
259.0	0.2	25.784348235725034	0.09819952053430415	0.10142730515194343	218.9209610010697	25.81443224639113	218.10693346134843	9.78660534159872	0.12297817871275057	0.10988296477729444	0.09819952053430415	15.881670345886741	7.0
260.0	0.2	25.884348235725028	0.10169667264397839	0.1013621550383845	219.12311627730156	26.0557370332187	218.36204308428236	9.819877639716857	0.12104895293643149	0.11071465977291216	0.10169667264397839	15.90069754154098	7.0
261.0	0.2	25.98434823572504	0.09754690875814676	0.10130235753852335	219.13970006682146	25.966220573381072	217.6805870187477	9.90751904178681	0.12123793661995522	0.1096398849634708	0.09754690875814676	16.0340661441351	7.0
262.0	0.2	26.084348235725034	0.0999162520710235	0.10102285551064802	218.5472780032054	25.70745343517661	217.2199160508734	9.838136127338409	0.12118469510399633	0.10990928786702006	0.0999162520710235	15.85848591474798	7.0
263.0	0.2	26.18434823572503	0.10108542420056839	0.10074102830398705	219.19528364072133	26.124405095359055	217.34637766156345	10.013437477860759	0.12459346781437514	0.11053365665393301	0.10108542420056839	15.937710283069762	7.0
264.0	0.2	26.28434823572504	0.09987627758226894	0.10054506951499631	219.12038805442893	26.343416643735395	217.0205735201526	9.75782908305627	0.12359566001472112	0.11043123182143699	0.09987627758226894	15.94994381923204	7.0
265.0	0.2	26.384348235725035	0.10165387198653685	0.09999160339847686	218.6829422225395	26.561141850420046	217.49388484254266	10.046498477157224	0.12537733532477754	0.11201743242990066	0.10165387198653685	16.041265692867196	7.0
266.0	0.2	26.48434823572503	0.09869886943057372	0.0996989135792177	219.0628646847879	26.408157606954237	217.414613499618	10.118642394959211	0.12644261478228433	0.11164081278771125	0.09869886943057372	15.980912774018691	7.0
267.0	0.2	26.58434823572504	0.10090832760392457	0.09965077528486277	218.36059252723587	26.549118216032262	217.2053921855431	9.888251075730622	0.1234313347437472	0.11186356059748655	0.10090832760392457	16.09432785101057	7.0
268.0	0.2	26.684348235725036	0.10043459261881892	0.09932448209816767	218.4567659022696	26.50944886608482	217.48559230265514	10.12538153056546	0.12893721807888106	0.11227976116305192	0.10043459261881892	16.0066448484369	7.0
269.0	0.2	26.78434823572503	0.09884511914972606	0.09909536342818445	217.8887094552037	26.861625542044436	216.94649373961917	10.04888475416936	0.12595505748466662	0.11259931259685324	0.09884511914972606	16.2261610750396	7.0
270.0	0.2	26.884348235725035	0.10097421284532954	0.0990178465923678	217.81105129561095	26.944736819897283	216.79329400849818	10.070343201710479	0.12706990859293466	0.11295603885148625	0.10097421284532954	16.15710752734839	7.0
271.0	0.2	26.984348235725037	0.10246952452777153	0.09876907848771217	218.2251085807463	27.17572675478388	216.92253948261336	10.090082786053634	0.1260344091807049	0.11326380302028397	0.10246952452777153	16.10192985379439	7.0
272.0	0.2	27.08434823572503	0.1020288749799899	0.09858017826753919	218.2773867317427	27.019809974848638	216.23916536108104	9.97740812507465	0.12776447238038538	0.11371144005382651	0.1020288749799899	16.136873311701535	7.0
273.0	0.2	27.184348235725032	0.10240249504894038	0.09817033370578195	217.36062482284723	27.480671578081946	216.90635439597642	10.09318683881178	0.12987366883496085	0.1135119554867289	0.10240249504894038	16.167255591842956	7.0
274.0	0.2	27.284348235725037	0.10142458309029026	0.09774046866137888	217.30056417504906	27.154888132512472	216.30968022368043	10.04732399909349	0.12860299485494076	0.11349735730843061	0.10142458309029026	16.056868485401406	7.0
275.0	0.2	27.38434823572503	0.10143454838929972	0.09759228067732711	217.25452104231633	27.728237424550137	216.64353603363622	10.191106602237813	0.12781597600067787	0.1142206801754791	0.10143454838929972	16.072104888781915	7.0
276.0	0.2	27.484348235725037	0.1036672901143394	0.09734099730029382	217.7170475263261	27.643474970119886	216.58620960658465	10.040733746687964	0.12860182559928987	0.11484512524925546	0.1036672901143394	16.210116530785847	7.0
277.0	0.2	27.584348235725038	0.10363526651096405	0.09731979965788744	217.4155123317827	27.446088832636324	216.34094682360362	10.079174983949086	0.12604543919251818	0.11425473018615823	0.10363526651096405	16.110606683899096	7.0
278.0	0.2	27.684348235725032	0.09995406878850663	0.09701673762052299	217.58080677562438	27.741000028726376	215.65740392033655	10.144693606690158	0.12848087709084471	0.11520236134592926	0.09995406878850663	16.25238971813655	7.0
279.0	0.2	27.784348235725034	0.1051313881608208	0.09704336992556112	217.17932419380946	27.898003673301016	215.60930518897928	10.223008627588172	0.12661413828134035	0.11533868344891955	0.1051313881608208	16.304939027719616	7.0
280.0	0.2	27.88434823572504	0.10334498830047958	0.09655743559832736	217.11687422983695	27.939790934064877	216.62404912254425	10.123786938564791	0.13013817526076174	0.11580858944425909	0.10334498830047958	16.241927231123498	7.0
281.0	0.2	27.984348235725033	0.10510019371784059	0.09626808979638067	216.58351957577602	27.84051814304747	215.7994233377314	10.269491876833673	0.12735235542826157	0.1154048819226077	0.10510019371784059	16.256330084382604	7.0
282.0	0.2	28.084348235725038	0.1052206778831427	0.09606396855876163	216.64097711451467	28.322885496409228	216.20182353529387	10.303302015471127	0.12877094187329827	0.1156881354606247	0.1052206778831427	16.322730630516148	7.0
283.0	0.2	28.18434823572504	0.10348091855536423	0.09589500306706802	216.64015977255133	28.322735246337757	215.68008550436022	10.281195832602652	0.13242224326429788	0.11673008563832293	0.10348091855536423	16.34320527117562	7.0
284.0	0.2	28.284348235725034	0.10491796262877673	0.0956595218981879	216.7898279568521	28.565055912267606	215.67643283651486	10.265512204679121	0.12848057237280477	0.11680607030614258	0.10491796262877673	16.39750721208536	7.0
285.0	0.2	28.384348235725028	0.10459403610327857	0.09561692344283895	216.8690186729282	28.205653691665997	215.85691081432807	10.21392062116433	0.12803822774371063	0.11666479244477702	0.10459403610327857	16.29433781053174	7.0
286.0	0.2	28.48434823572504	0.1056931417810287	0.09552090957220194	216.3745728100803	28.376454345666513	215.5963442001998	10.061166147502378	0.13055985057977246	0.117505033208689	0.1056931417810287	16.33686300465911	7.0
287.0	0.2	28.584348235725034	0.10464561566991179	0.09538490618199567	215.88278271071556	28.78722470397423	214.9421522061294	10.26583745000254	0.1328257351959047	0.11766760496877934	0.10464561566991179	16.32328392022612	7.0
288.0	0.2	28.68434823572503	0.1068039928887953	0.09557655725935126	216.14654914218542	28.69383526463993	215.33133205422013	10.363267199578782	0.13167506196887427	0.11761253358607339	0.1068039928887953	16.236844653634762	7.0
289.0	0.2	28.78434823572504	0.10815321390369857	0.09486138517396321	216.25062173078604	28.86761881815649	215.2130933477842	10.243983427043421	0.13229103473289752	0.11775044974603152	0.10815321390369857	16.411523807330813	7.0
290.0	0.2	28.884348235725035	0.10645441068873399	0.09428853031651585	215.67997588146793	28.883932549552227	215.390994006361	10.335672919223624	0.132005833890231	0.11776456263983429	0.10645441068873399	16.437686317436718	7.0
291.0	0.2	28.98434823572503	0.10740045551260208	0.09384703286862035	215.47539344141313	28.863361919339688	214.91666261009655	10.507734892198668	0.1308665210122216	0.11874160109732314	0.10740045551260208	16.31275485922911	7.0
292.0	0.2	29.08434823572504	0.10650811699850428	0.09387557912977029	215.49418785732158	29.166571203527475	214.91285365801738	10.323541624417322	0.1301621609675141	0.11819889767450852	0.10650811699850428	16.54026360383108	7.0
293.0	0.2	29.184348235725036	0.10582321240337468	0.0937196609550546	215.46534918653276	29.06187981446146	215.10165119291779	10.416382831501535	0.13342278030982116	0.11947397946115584	0.10582321240337468	16.259287777578674	7.0
294.0	0.2	29.28434823572503	0.10338362409560407	0.09375562978468367	215.82940108070514	29.531759640025143	214.63811798328365	10.5372310398364	0.13306246063867602	0.11932665278009306	0.10338362409560407	16.418705740293703	7.0
295.0	0.2	29.384348235725035	0.10799080868151618	0.09382326822839496	215.3369829843417	29.453684441152312	214.39728694065403	10.53894049826557	0.13268098164871067	0.12006391652806712	0.10799080868151618	16.558199425601206	7.0
296.0	0.2	29.484348235725037	0.1093331811960892	0.09339259995574724	215.80589590655663	29.434591067008697	214.4622744686376	10.422689219321741	0.13329719889526373	0.11943008689034192	0.1093331811960892	16.582405590556004	7.0
297.0	0.2	29.58434823572503	0.10827867265243354	0.093003410632937	215.3699946703457	29.613748054009534	214.02251993407637	10.596492059764211	0.13681635772211542	0.11994048542192944	0.10827867265243354	16.502121227249983	7.0
298.0	0.2	29.684348235725032	0.10847929006693173	0.09300109747260317	215.07802041835058	29.736994034459507	214.61415163209668	10.402803938648209	0.13565226500455993	0.11984845890247714	0.10847929006693173	16.66653762045463	7.0
299.0	0.2	29.784348235725034	0.10696583040368897	0.09242762369780591	215.34521328328407	29.777979563758045	214.75704784132037	10.400531019741756	0.13419785982142232	0.12054096013191841	0.10696583040368897	16.593560459510254	7.0
300.0	0.25	29.88434823572503	0.10766484458400996	0.09217474731875241	215.08930255228944	29.90482795040784	213.93058772029764	10.425734576519321	0.1361091214627394	0.12046535101285624	0.10766484458400996	16.59603661054819	7.0
301.0	0.25	29.984348235725037	0.1090720818073553	0.1419820556587724	215.1856613562148	30.18810274788726	213.71421462876432	10.561548479775194	0.13410547960330862	0.12130290478161398	0.1090720818073553	16.60591901475267	7.0
302.0	0.25	30.084348235725034	0.10874242732309652	0.14168516786763202	214.7931549422944	30.061538488492936	213.92884755198975	10.793829073043595	0.13943884006269422	0.12168176097973757	0.10874242732309652	16.59299007306702	7.0
303.0	0.25	30.18434823572503	0.10894391580862883	0.14182498949802133	214.74972717274272	29.92805897733575	213.98435750683143	10.70426719730274	0.13811205343102673	0.12164943710235075	0.10894391580862883	16.512390068244336	7.0
304.0	0.25	30.284348235725034	0.10996288130932244	0.14146685982656193	215.15936865307168	30.30753026806525	213.27393656554275	10.513079314469934	0.13725940220734445	0.12232698892340127	0.10996288130932244	16.642573013130384	7.0
305.0	0.25	30.384348235725035	0.11021960130299482	0.1413497662092213	214.69917610426077	30.18224641002926	213.03440101030773	10.721725907220897	0.13753580809223628	0.12160529681070789	0.11021960130299482	16.67210277527933	7.0
306.0	0.25	30.48434823572503	0.11010150213532059	0.14079975534943406	214.70721585690677	30.753002421058724	213.5991386611095	10.72423032289336	0.13525149526066935	0.1224934361169545	0.11010150213532059	16.632430278429137	7.0
